336,341,323
170,231
650,580
246,348
141,381
74,362
519,540
270,217
381,517
296,60
166,248
532,285
126,135
402,393
227,363
413,331
70,334
47,320
754,280
469,235
753,530
107,435
553,300
532,485
60,458
454,197
726,17
724,115
376,5
276,386
527,10
757,169
583,335
420,248
689,218
65,17
631,98
314,336
641,535
176,280
552,481
556,441
125,314
676,414
707,111
559,416
149,252
528,147
307,54
453,210
713,517
29,563
420,592
149,411
246,223
399,75
701,149
452,153
9,103
489,87
444,67
37,451
731,507
645,344
389,4
306,392
427,433
75,100
53,179
238,210
77,305
446,183
567,369
519,252
107,381
66,154
510,452
706,171
98,567
186,496
519,584
118,276
66,377
737,575
86,536
229,84
357,111
418,13
372,132
533,220
681,547
203,331
273,469
187,241
4,5
196,205
658,200
561,311
726,148
735,394
527,447
125,335
724,336
749,236
209,265
18,286
631,428
594,568
205,15
92,185
735,580
450,381
571,110
732,536
577,101
331,345
625,364
149,599
469,289
635,399
186,259
423,188
747,384
663,51
772,431
703,297
723,499
792,212
289,277
529,412
585,22
646,473
693,183
627,551
178,312
483,73
431,93
373,147
368,46
559,488
577,196
381,366
418,450
282,72
176,436
348,564
18,148
201,430
545,443
605,395
476,558
462,582
512,251
603,401
55,385
769,406
223,350
456,582
124,59
96,204
724,442
9,425
479,319
171,531
483,326
782,419
679,470
381,437
681,165
127,598
716,326
93,212
145,25
360,195
582,365
789,333
481,204
466,478
85,550
144,409
284,464
83,46
464,9
279,502
162,13
343,409
76,54
397,329
366,213
344,183
517,522
231,241
464,214
153,418
782,57
387,262
135,286
26,481
47,81
464,7
192,151
63,424
316,336
679,237
538,201
421,405
439,194
138,111
478,471
715,594
664,490
680,206
193,305
492,254
16,368
613,219
405,206
461,405
528,243
155,151
629,535
639,325
362,434
666,583
209,438
2,231
715,207
782,35
539,166
519,65
615,91
174,9
449,37
713,492
329,519
675,173
208,298
675,196
130,184
285,205
58,554
364,475
265,103
46,392
343,44
356,441
244,347
378,496
671,296
181,329
3,555
672,598
752,532
293,275
531,272
266,129
550,10
564,215
63,535
159,487
110,322
447,185
255,233
240,99
654,449
473,5
153,555
380,417
751,281
252,287
133,237
310,29
391,414
557,12
756,146
488,598
739,295
686,399
736,269
648,410
529,372
544,238
564,598
100,599
667,19
80,299
227,76
616,542
522,66
15,491
224,585
277,155
578,283
573,425
53,364
81,566
437,186
103,234
348,373
516,96
789,445
496,78
464,383
297,532
389,289
779,537
467,450
152,433
366,193
22,254
603,63
640,125
649,1
121,336
556,417
616,272
368,371
753,452
741,178
637,310
749,132
283,340
409,534
720,3
114,208
779,279
509,152
414,163
583,173
389,3
684,558
733,23
549,407
624,312
336,275
454,480
514,56
566,415
261,348
517,133
174,588
511,589
661,280
320,61
16,532
764,358
382,52
772,447
655,293
298,139
391,300
721,557
213,373
126,545
102,95
422,397
745,2
779,301
299,447
705,16
286,41
269,567
478,451
487,37
25,258
482,216
371,430
319,299
27,276
400,61
567,1
10,183
216,340
88,563
209,179
253,299
347,236
607,204
794,6
763,527
355,590
441,565
679,148
660,78
662,548
408,93
767,223
83,331
368,41
169,532
380,131
193,356
651,493
559,87
554,327
701,563
592,29
59,370
21,408
236,503
169,381
582,69
763,251
693,46
486,63
766,467
186,517
487,542
412,529
438,487
226,60
545,275
55,372
114,304
778,117
245,229
648,578
287,207
65,469
486,5
728,213
759,353
469,463
339,446
552,138
507,363
742,392
177,345
320,168
431,182
304,288
170,325
445,99
589,167
242,282
181,359
580,474
685,48
472,105
42,582
435,157
719,372
460,337
506,418
183,322
545,163
589,39
695,292
592,255
670,421
98,100
491,596
384,570
163,76
317,91
558,116
745,456
220,422
17,455
617,355
62,10
202,38
318,75
727,128
510,556
643,55
424,10
47,74
763,289
584,290
502,309
418,520
662,399
698,480
390,34
561,267
618,447
457,3
26,329
21,295
365,409
613,455
313,374
420,338
761,410
272,177
794,240
153,135
356,35
227,180
119,147
446,508
638,23
498,368
141,241
654,526
339,417
22,102
436,541
113,224
226,173
723,284
502,86
783,469
144,160
182,372
161,497
47,82
442,157
137,96
203,404
543,116
87,503
196,327
755,313
623,505
102,272
29,136
400,53
797,580
406,580
367,19
555,13
288,168
161,362
34,189
297,548
614,354
578,560
510,579
387,545
745,425
139,5
713,267
259,116
529,342
567,266
354,511
61,13
242,369
453,25
414,592
146,232
540,541
599,33
428,153
8,283
269,167
480,493
215,386
68,282
693,307
524,505
660,105
492,423
242,557
142,464
410,291
747,505
656,542
763,217
137,156
80,563
581,370
263,204
275,387
355,509
342,75
609,215
4,232
537,407
666,586
142,221
435,536
735,315
207,356
572,6
385,362
594,538
116,383
231,490
163,231
88,571
143,506
781,124
363,202
118,192
731,1
611,247
328,227
481,56
32,291
543,332
765,455
128,187
660,242
90,352
235,453
321,547
213,9
603,410
622,87
497,77
42,254
525,512
637,232
177,79
403,125
732,363
699,74
240,150
110,466
86,511
427,332
628,552
756,375
656,141
586,27
599,452
370,209
703,495
4,181
724,535
487,534
799,370
698,557
22,480
739,22
218,589
95,256
343,506
446,266
50,261
661,243
282,19
604,244
325,268
439,577
94,104
13,92
67,243
216,451
546,46
593,366
75,324
26,549
173,440
393,334
580,559
250,65
546,526
65,250
194,463
75,553
63,5
766,379
303,238
510,129
546,234
317,57
566,403
595,2
69,251
18,6
38,295
752,334
82,553
362,555
714,216
614,439
598,243
254,245
550,172
402,220
516,490
710,254
123,325
744,326
195,502
368,492
177,513
288,3
421,146
329,461
349,369
308,164
639,308
13,414
328,192
541,20
132,517
642,467
757,539
127,492
761,224
282,533
626,2
616,307
129,514
671,368
448,393
516,92
387,361
698,89
