334,334,332
360,89
178,98
447,229
797,6
268,65
796,239
570,223
9,263
596,55
676,149
25,55
394,17
404,78
672,227
317,57
603,112
556,212
98,240
196,80
395,64
43,169
769,172
289,183
37,18
26,204
746,128
173,46
569,32
152,162
797,25
363,258
197,130
555,5
754,153
720,123
366,47
358,159
235,232
74,208
269,95
107,38
213,103
481,259
747,240
164,4
297,12
506,228
581,235
48,131
90,9
368,110
280,121
72,162
174,13
567,88
783,62
37,145
105,237
237,252
565,159
150,112
369,13
169,11
225,52
150,9
635,50
20,262
162,165
786,261
172,141
782,41
668,227
275,15
334,106
407,47
525,223
163,234
79,40
144,219
719,26
309,35
714,259
303,187
171,145
368,271
76,250
230,148
575,269
170,145
678,88
768,165
527,122
178,273
670,22
672,130
193,14
755,18
669,180
730,86
441,31
430,3
659,131
581,171
455,218
64,57
6,150
418,162
337,279
533,213
476,242
307,118
29,152
104,50
57,111
48,267
346,268
533,247
688,5
394,131
178,144
290,230
