333,333,333
406,216
362,50
481,253
316,168
371,37
327,107
329,38
425,5
291,107
454,278
321,33
430,203
423,253
267,128
515,0
320,240
319,273
308,153
413,234
270,266
349,41
466,285
449,43
356,40
320,133
364,64
274,180
402,6
432,204
419,288
489,228
431,118
510,128
307,97
524,26
388,94
356,246
429,21
361,200
529,133
401,260
325,147
433,297
470,180
372,41
501,262
320,16
278,165
274,78
529,4
309,35
527,16
498,63
528,132
442,288
449,39
387,290
409,39
468,278
441,166
512,249
319,175
294,85
471,19
413,299
434,218
387,148
453,30
401,172
296,167
429,287
392,277
315,22
425,23
269,115
425,31
425,130
289,99
509,119
517,176
382,276
501,199
352,288
445,288
336,130
431,55
481,30
515,289
360,83
372,9
448,208
279,51
372,158
300,5
373,111
315,33
433,157
